ID,Name,Epoch,a,e,i,w,Node,M,q,Q,P,H,MOID,ref,class,ID2,Name2
164202,2004,EW,57400,0.98857540,0.279095640,4.6681521,56.0175142,342.9879092,108.8399615,0.7127,1.26,0.98,20.80,0.024002,71,ATE,164202,2004,EW
164206,2004,FN18,57400,1.70067601,0.409475555,18.2828020,232.7423784,214.5003198,189.5932509,1.0043,2.40,2.22,17.60,0.111476,91,APO,164206,2004,FN18
164207,2004,GU9,57400,1.00126532,0.136188222,13.6490265,280.2854226,38.6405971,154.9151708,0.8649,1.14,1.00,21.10,0.000390,48,APO,164207,2004,GU9
164211,2004,JA27,57400,1.66588593,0.423484667,2.2581438,270.1259126,67.8072851,102.5298044,0.9604,2.37,2.15,19.40,0.032435,68,APO,164211,2004,JA27
164214,2004,LZ11,57400,2.12070324,0.392210594,5.4608353,248.8097954,72.1344979,248.9761713,1.2889,2.95,3.09,19.00,0.291728,28,AMO,164214,2004,LZ11
164215,Doloreshill,57400,2.11598360,0.395850145,4.8765077,76.5527581,236.0388381,260.8541295,1.2784,2.95,3.08,20.00,0.278469,41,AMO,164215,Doloreshill
164216,2004,OT11,57400,2.15125738,0.565199502,19.9413665,326.2898921,295.1275973,248.1914413,0.9354,3.37,3.16,17.20,0.018438,78,APO,164216,2004,OT11
164217,2004,PT42,57400,2.01244650,0.416337164,48.9282276,179.0735075,144.9989337,358.0252343,1.1746,2.85,2.85,17.20,0.160855,43,AMO,164217,2004,PT42
164221,2004,QE20,57400,1.50524595,0.205524764,6.4821568,74.2132887,272.6283367,54.5749038,1.1959,1.81,1.85,20.10,0.218529,34,AMO,164221,2004,QE20
164222,2004,RN9,57400,1.30439428,0.247080269,16.1123641,67.1561790,0.9868590,167.6983895,0.9821,1.63,1.49,20.80,0.093175,52,APO,164222,2004,RN9
164294,2004,XZ130,57400,0.61759356,0.454542127,2.9506611,5.1619832,211.3996010,115.5620497,0.3369,0.90,0.49,20.40,0.095510,18,IEO,164294,2004,XZ130
164341,2005,CO,57400,1.62671727,0.254201839,13.0123888,42.8108030,140.6933188,70.4868485,1.2132,2.04,2.07,20.50,0.255484,28,AMO,164341,2005,CO
164342,2005,CP,57400,1.56986531,0.361001951,19.1707915,72.9212675,138.9668309,164.8379384,1.0031,2.14,1.97,20.80,0.176613,26,APO,164342,2005,CP
164400,2005,GN59,57400,1.65642440,0.467760638,6.6273075,202.9368524,219.0150959,130.5858618,0.8816,2.43,2.13,17.40,0.050367,122,APO,164400,2005,GN59
168044,2005,SG,57400,0.98094364,0.283107963,34.8381688,205.4983069,23.5332385,319.0638510,0.7032,1.26,0.97,19.00,0.200830,74,ATE,168044,2005,SG
168318,1989,DA,57400,2.16249088,0.542808568,6.4932527,139.7962929,349.1903464,170.9493435,0.9887,3.34,3.18,18.90,0.043804,22,APO,168318,1989,DA
168378,1997,ET30,57400,2.13816029,0.448184297,6.8147278,263.2940576,23.3025422,297.3624989,1.1799,3.10,3.13,16.80,0.206957,115,AMO,168378,1997,ET30
168791,2000,SQ43,57400,2.29417602,0.506165317,5.1802105,144.6852729,170.9599714,165.2868442,1.1329,3.46,3.47,18.70,0.129301,24,AMO,168791,2000,SQ43
169352,2001,UY16,57400,2.08278127,0.518183096,32.2992516,48.3886107,32.2678973,246.0554647,1.0035,3.16,3.01,19.10,0.122874,50,APO,169352,2001,UY16
169675,2002,JM97,57400,2.72098572,0.547578185,12.6264017,236.4331510,63.5147818,356.1265888,1.2310,4.21,4.49,16.50,0.280349,65,AMO,169675,2002,JM97
170013,2002,UO3,57400,2.97656712,0.796822359,24.4674666,329.2630782,184.8578641,193.4417954,0.6048,5.35,5.14,17.80,0.287728,30,APO,170013,2002,UO3
170086,2002,XR14,57400,1.90523854,0.625517643,2.1302095,120.0957485,75.6712566,311.0012791,0.7135,3.10,2.63,18.00,0.011211,67,APO,170086,2002,XR14
170502,2003,WM7,57400,2.47635105,0.880358863,10.4061875,143.7528073,48.5914917,7.8231518,0.2963,4.66,3.90,17.20,0.072692,78,APO,170502,2003,WM7
170891,2004,TY16,57400,1.98289772,0.404845340,8.1482836,177.3640845,329.9160236,295.7783749,1.1801,2.79,2.79,17.00,0.192001,113,AMO,170891,2004,TY16
170903,2004,WS2,57400,1.33639743,0.603156290,8.2625748,115.3006685,87.7755669,26.5484595,0.5303,2.14,1.54,18.10,0.029674,84,APO,170903,2004,WS2
171486,1996,MO,57400,1.79456534,0.512107315,6.0838555,4.6854651,165.1404619,112.5857050,0.8756,2.71,2.40,18.50,0.067508,64,APO,171486,1996,MO
171576,1999,VP11,57400,1.08434227,0.583477470,17.2929604,61.5991439,208.1242761,202.3927320,0.4517,1.72,1.13,18.50,0.002361,49,APO,171576,1999,VP11
171819,2001,FZ6,57400,1.49579164,0.166497663,9.9519534,297.3768599,17.3806978,265.4122225,1.2467,1.74,1.83,18.30,0.279338,87,AMO,171819,2001,FZ6
171839,2001,JM1,57400,1.46097396,0.310979546,17.0715106,321.8840197,226.6955969,132.6691580,1.0066,1.92,1.77,19.10,0.045697,65,APO,171839,2001,JM1
172034,2001,WR1,57400,1.27735530,0.202554988,25.0320550,48.5029415,6.5376765,277.9020143,1.0186,1.54,1.44,17.90,0.074306,101,AMO,172034,2001,WR1
172678,2003,YM137,57400,2.59210701,0.689848540,2.7023547,127.2006989,77.0607293,291.7605754,0.8039,4.38,4.17,18.70,0.006759,51,APO,172678,2003,YM137
172718,2004,BD85,57400,1.60982236,0.204602830,19.5722392,284.3762859,267.4105909,256.2324965,1.2804,1.94,2.04,18.70,0.388885,31,AMO,172718,2004,BD85
172722,2004,BV102,57400,1.54384513,0.699509035,7.2294994,17.0991019,341.3670715,109.8739990,0.4639,2.62,1.92,17.60,0.103250,101,APO,172722,2004,BV102
172974,2005,YW55,57400,1.63696199,0.246513648,8.4725451,256.6351429,239.4302492,268.7689217,1.2334,2.04,2.09,19.30,0.293217,46,AMO,172974,2005,YW55
173232,1998,XC9,57400,2.74981013,0.532228293,9.3212811,120.8983915,320.1491035,270.4879264,1.2863,4.21,4.56,18.10,0.337937,24,AMO,173232,1998,XC9
173561,2000,YV137,57400,1.44769633,0.310970134,28.0055539,211.3408726,137.2624789,320.0257508,0.9975,1.90,1.74,18.30,0.017510,75,APO,173561,2000,YV137
173664,2001,JU2,57400,1.51739545,0.268591380,4.0140209,227.1872112,100.8387841,238.6386036,1.1098,1.92,1.87,19.50,0.108104,53,AMO,173664,2001,JU2
173689,2001,PK9,57400,1.77985547,0.394684047,10.4169152,313.8026685,273.0172408,88.9477804,1.0774,2.48,2.37,18.30,0.114690,71,AMO,173689,2001,PK9
174050,2002,CC19,57400,1.28469036,0.113381638,50.0602835,20.0903414,134.7579282,172.5591953,1.1390,1.43,1.46,17.50,0.160174,91,AMO,174050,2002,CC19
174806,2003,XL,57400,2.51668703,0.572489111,10.9746610,207.0673161,317.6347768,330.9469955,1.0759,3.96,3.99,17.20,0.108396,44,AMO,174806,2003,XL
174881,2004,BU58,57400,1.25388329,0.557082477,57.2285349,171.7937416,120.1852079,64.3852952,0.5554,1.95,1.40,18.00,0.459266,32,APO,174881,2004,BU58
175114,2004,QQ,57400,2.24838603,0.664784307,5.7408261,31.2630873,288.3152954,147.3317802,0.7537,3.74,3.37,16.60,0.061455,106,APO,175114,2004,QQ
175189,2005,EC224,57400,2.05685251,0.386574484,2.6241744,78.8744519,169.3996892,182.8773191,1.2617,2.85,2.95,18.40,0.252075,64,AMO,175189,2005,EC224
175706,1996,FG3,57400,1.05404293,0.349889072,1.9914959,24.0147444,299.7189757,358.3246314,0.6852,1.42,1.08,18.40,0.028350,142,APO,175706,1996,FG3
175729,1998,BB10,57400,1.27172435,0.424790803,11.5359596,259.1515075,124.3401252,241.3957835,0.7315,1.81,1.43,20.30,0.024012,28,APO,175729,1998,BB10
175921,2000,DM1,57400,1.36904331,0.483842980,20.6998127,306.6801105,342.8016944,254.5226529,0.7066,2.03,1.60,18.20,0.142526,59,APO,175921,2000,DM1
177016,2003,BM47,57400,1.15996427,0.582037611,13.8054597,155.3273901,137.6107569,25.8175284,0.4848,1.84,1.25,20.00,0.157223,34,APO,177016,2003,BM47
177049,2003,EE16,57400,1.41720684,0.614270402,0.6496418,259.6710612,127.0383285,296.3996019,0.5467,2.29,1.69,19.70,0.000099,78,APO,177049,2003,EE16
177255,2003,WC25,57400,2.29616032,0.485228388,10.2538098,9.4746032,347.7421352,208.0289013,1.1820,3.41,3.48,16.70,0.177113,55,AMO,177255,2003,WC25
177614,2004,HK33,57400,1.88834600,0.520846082,5.4425174,221.3204688,104.8714179,159.2075005,0.9048,2.87,2.59,17.60,0.009849,77,APO,177614,2004,HK33
177651,2004,XM14,57400,1.15422160,0.698825499,42.3992417,186.3517796,89.4297119,63.6168694,0.3476,1.96,1.24,17.50,0.495976,62,APO,177651,2004,XM14
178601,2000,CG59,57400,2.47632229,0.490350430,4.1773599,29.6219602,28.6968333,65.7974766,1.2621,3.69,3.90,17.60,0.275894,22,AMO,178601,2000,CG59
178871,2001,MA8,57400,2.37340915,0.462383928,7.5830040,357.5189555,269.6342922,6.8023284,1.2760,3.47,3.66,17.70,0.258653,57,AMO,178871,2001,MA8
179806,2002,TD66,57400,1.85796788,0.534205321,4.9210587,125.6629174,335.7269868,55.0365947,0.8654,2.85,2.53,20.20,0.006038,61,APO,179806,2002,TD66
180186,2003,QZ30,57400,2.42066737,0.630836811,8.5685947,243.0837849,178.1303061,80.9141178,0.8936,3.95,3.77,17.40,0.045559,80,APO,180186,2003,QZ30
183548,2003,HU42,57400,1.84417852,0.340575616,10.5355269,196.2554690,203.1278618,206.2003390,1.2161,2.47,2.50,17.60,0.225580,45,AMO,183548,2003,HU42
184266,2004,VW14,57400,2.11821007,0.600787679,3.8514894,42.3028464,101.1798463,198.3036106,0.8456,3.39,3.08,19.40,0.010025,74,APO,184266,2004,VW14
184990,2006,KE89,57400,1.05321567,0.799268998,45.0863061,299.1805014,88.6674291,278.8128516,0.2114,1.90,1.08,16.40,0.230602,105,APO,184990,2006,KE89
185702,1998,HK3,57400,1.82824421,0.299840910,24.7013441,267.6367677,27.1299926,0.6852742,1.2801,2.38,2.47,17.90,0.488810,37,AMO,185702,1998,HK3
185716,1998,SF35,57400,1.68536274,0.273625779,35.1890920,253.7520566,218.6197759,253.5559937,1.2242,2.15,2.19,17.80,0.413325,38,AMO,185716,1998,SF35
185851,2000,DP107,57400,1.36550853,0.376577374,8.6706470,289.7674876,358.7114912,245.0869124,0.8513,1.88,1.60,18.20,0.014378,180,APO,185851,2000,DP107
185853,2000,ER70,57400,1.85728147,0.310990763,36.9063290,338.5935895,111.6333966,105.9851909,1.2797,2.43,2.53,17.00,0.313868,42,AMO,185853,2000,ER70
186822,2004,FE31,57400,1.57312498,0.452487989,13.0635781,150.3026752,200.7856588,216.3318782,0.8613,2.28,1.97,18.00,0.073995,84,APO,186822,2004,FE31
186823,2004,FN32,57400,1.20508080,0.676963873,21.9622033,161.1102841,190.0843321,242.3846642,0.3893,2.02,1.32,19.10,0.237185,49,APO,186823,2004,FN32
186844,2004,GA1,57400,2.43141545,0.672296888,7.7748853,54.6149039,261.5491380,2.8740526,0.7968,4.07,3.79,17.40,0.017788,78,APO,186844,2004,GA1
187026,2005,EK70,57400,0.95965187,0.135495035,30.0020939,347.0604310,329.8158841,333.4750497,0.8296,1.09,0.94,17.30,0.096463,73,ATE,187026,2005,EK70
187040,2005,JS108,57400,1.35602333,0.322494397,6.0400099,243.8305723,110.9058133,191.5383686,0.9187,1.79,1.58,19.20,0.018305,86,APO,187040,2005,JS108
188174,2002,JC,57400,0.81890029,0.390826121,40.8535807,306.9038330,69.4037698,348.8622366,0.4989,1.14,0.74,17.40,0.093084,72,ATE,188174,2002,JC
188452,2004,HE62,57400,2.55051669,0.572309457,24.6941797,21.3758701,302.8680443,290.4565286,1.0908,4.01,4.07,17.40,0.097354,66,AMO,188452,2004,HE62
189008,1996,FR3,57400,2.16567007,0.794928225,8.1050010,36.3574577,27.4998238,105.3669092,0.4441,3.89,3.19,16.30,0.088478,88,APO,189008,1996,FR3
189011,Ogmios,57400,1.50021951,0.232313236,18.6946734,130.3099602,254.4564160,300.6657905,1.1517,1.85,1.84,19.00,0.222605,41,AMO,189011,Ogmios
189040,2000,MU1,57400,1.37289773,0.382586186,13.0942169,63.6320814,130.1030816,283.8414090,0.8476,1.90,1.61,19.90,0.010083,61,APO,189040,2000,MU1
189058,2000,UT16,57400,2.57000003,0.511260186,26.2288037,91.3082321,257.2708585,270.3983152,1.2561,3.88,4.12,16.50,0.538516,128,AMO,189058,2000,UT16
189062,2000,VA45,57400,1.92743304,0.387124240,12.8527046,287.5305657,35.1113495,274.3605437,1.1813,2.67,2.68,18.40,0.273554,27,AMO,189062,2000,VA45
189173,2002,XY4,57400,1.84377266,0.570295168,43.0785432,273.7213094,268.9891310,50.5082333,0.7923,2.90,2.50,18.90,0.139862,51,APO,189173,2002,XY4
189263,2005,CA,57400,2.72676030,0.588975473,16.7542302,203.9765752,202.1112081,189.1765807,1.1208,4.33,4.50,15.60,0.147493,51,AMO,189263,2005,CA
189552,2000,RL77,57400,2.55559652,0.535220437,30.2854792,234.4601007,194.8983262,255.2345471,1.1878,3.92,4.09,16.80,0.329071,102,AMO,189552,2000,RL77
189630,2001,LE6,57400,1.20595978,0.693144843,12.6318938,201.5099352,290.5765074,68.1348013,0.3701,2.04,1.32,17.80,0.126395,50,APO,189630,2001,LE6
189700,2001,TA45,57400,1.46300847,0.191517325,10.7217464,126.5814446,204.9432138,63.5286286,1.1828,1.74,1.77,19.00,0.218087,103,AMO,189700,2001,TA45
189865,2003,NC,57400,1.40583730,0.805490986,21.6176318,224.1796085,288.5500147,222.8926354,0.2734,2.54,1.67,19.40,0.038360,34,APO,189865,2003,NC
189973,2003,XE11,57400,1.84461394,0.377076394,26.9507026,173.0646242,223.5072173,291.8824597,1.1491,2.54,2.51,17.50,0.158619,51,AMO,189973,2003,XE11
190119,2004,VA64,57400,2.46560851,0.890451661,29.9287309,19.9143711,225.5399647,336.7042097,0.2701,4.66,3.87,17.10,0.299332,47,APO,190119,2004,VA64
190135,2005,QE30,57400,2.01778856,0.688836807,6.2324094,216.9322191,259.8772961,162.7489682,0.6279,3.41,2.87,17.20,0.078862,60,APO,190135,2005,QE30
190161,2005,TJ174,57400,2.23710724,0.454292542,3.9924521,55.6208347,305.0412300,44.6222066,1.2208,3.25,3.35,16.70,0.224323,109,AMO,190161,2005,TJ174
190166,2005,UP156,57400,2.11463399,0.469959317,4.2073522,91.0950020,193.4835788,186.2685968,1.1208,3.11,3.08,17.10,0.129207,107,AMO,190166,2005,UP156
190208,2006,AQ,57400,2.05407823,0.487063123,4.0802489,104.8695279,326.1413793,131.4516458,1.0536,3.05,2.94,18.20,0.097261,138,AMO,190208,2006,AQ
190491,2000,FJ10,57400,1.31897983,0.234451659,5.2819696,232.2905343,189.7902675,259.3532747,1.0097,1.63,1.51,20.90,0.054035,66,APO,190491,2000,FJ10
190758,2001,QH96,57400,1.74902354,0.364741478,13.9533158,130.4059866,178.6243208,96.5873976,1.1111,2.39,2.31,18.30,0.166323,57,AMO,190758,2001,QH96
190788,2001,RT17,57400,1.26816063,0.792145381,20.1163069,199.5770014,350.0288967,102.2265825,0.2636,2.27,1.43,18.30,0.162245,44,APO,190788,2001,RT17
191094,2002,EA3,57400,2.11462901,0.641308975,32.1677567,259.3466019,349.4534436,163.9859003,0.7585,3.47,3.08,20.10,0.080559,23,APO,191094,2002,EA3
192559,1998,VO,57400,1.07463149,0.226528673,10.0606053,75.9372361,228.1816743,231.1917685,0.8312,1.32,1.11,20.40,0.027020,38,APO,192559,1998,VO
192563,1998,WZ6,57400,1.45216303,0.407985422,24.7541624,110.6667897,68.7507545,223.8462428,0.8597,2.04,1.75,17.30,0.034138,96,APO,192563,1998,WZ6
192642,1999,RD32,57400,2.64385770,0.769555367,6.7925403,299.8716684,310.0646524,311.4959788,0.6093,4.68,4.30,16.30,0.049797,125,APO,192642,1999,RD32
193178,2000,PK5,57400,1.93558083,0.700318944,13.1182937,191.6862651,227.2550897,235.4903131,0.5801,3.29,2.69,17.70,0.220651,27,APO,193178,2000,PK5
194006,2001,SG10,57400,1.44846727,0.424295859,4.2569756,101.5875144,184.9893662,105.8717783,0.8339,2.06,1.74,20.40,0.017020,54,APO,194006,2001,SG10
194126,2001,SG276,57400,1.43270715,0.247718536,26.6799813,200.3084983,35.1339685,229.1060456,1.0778,1.79,1.71,17.70,0.083151,85,AMO,194126,2001,SG276
194268,2001,UY4,57400,1.45295445,0.787315316,5.4360614,107.6980946,160.8038087,73.4243237,0.3090,2.60,1.75,18.20,0.026202,62,APO,194268,2001,UY4
194386,2001,VG5,57400,2.30554978,0.611107025,13.6608099,279.9320602,248.7214603,341.1705653,0.8966,3.71,3.50,16.90,0.120323,189,APO,194386,2001,VG5
196068,2002,TW55,57400,2.11708618,0.664385939,59.3772944,251.1241751,33.6029601,141.4275620,0.7105,3.52,3.08,18.00,0.028096,37,APO,196068,2002,TW55
196256,2003,EH1,57400,3.12275304,0.618906835,70.8659678,171.3708650,282.9724992,119.8736153,1.1901,5.06,5.52,16.20,0.211430,28,AMO,196256,2003,EH1
196625,2003,RM10,57400,1.84720888,0.591370953,13.7257142,287.1991256,341.3799675,350.7118156,0.7548,2.94,2.51,20.20,0.005391,41,APO,196625,2003,RM10
197588,2004,HE12,57400,1.84548511,0.466049096,42.7039147,162.1846724,338.0750914,251.2304372,0.9854,2.71,2.51,17.20,0.010251,28,APO,197588,2004,HE12
198752,2005,EA60,57400,2.51689218,0.519560713,1.7558212,115.9138554,335.0037850,280.2689369,1.2092,3.82,3.99,19.60,0.227403,41,AMO,198752,2005,EA60
198856,2005,LR3,57400,1.65384997,0.335188441,25.0029610,26.3205702,73.8293312,122.5749627,1.0995,2.21,2.13,16.90,0.138930,90,AMO,198856,2005,LR3
199003,2005,WJ56,57400,0.95897403,0.151967873,21.6152371,297.6823661,288.0658762,88.7485475,0.8132,1.10,0.94,18.10,0.022793,96,ATE,199003,2005,WJ56
199145,2005,YY128,57400,1.64939571,0.731499409,3.7691924,314.7137963,300.3645108,212.8869390,0.4429,2.86,2.12,18.20,0.029351,76,APO,199145,2005,YY128
199801,2007,AE12,57400,1.68461801,0.569829378,2.2841235,86.7071709,245.6878379,125.7793969,0.7247,2.64,2.19,19.50,0.006158,36,APO,199801,2007,AE12
200754,2001,WA25,57400,1.75602933,0.517129118,15.5143776,83.5563797,279.9235702,46.0698928,0.8479,2.66,2.33,18.60,0.095225,71,APO,200754,2001,WA25
200840,2001,XN254,57400,2.32446347,0.558353400,1.9405200,278.2423292,264.5550750,321.9282032,1.0266,3.62,3.54,17.60,0.044527,52,AMO,200840,2001,XN254
202411,2005,RC,57400,2.15376347,0.751399349,16.2628587,40.5278497,192.0096311,127.2451821,0.5354,3.77,3.16,17.20,0.194909,39,APO,202411,2005,RC
202435,2005,XH8,57400,1.32246474,0.691518620,29.0612006,159.0777191,79.7258680,174.6528946,0.4080,2.24,1.52,18.00,0.323422,55,APO,202435,2005,XH8
202683,2006,US216,57400,0.63697181,0.562411240,3.4315641,56.3385570,193.3158058,173.6364611,0.2787,1.00,0.51,19.80,0.044035,27,ATE,202683,2006,US216
203015,1999,YF3,57400,1.48700447,0.143241316,26.7602096,147.0618952,298.9237142,313.6488213,1.2740,1.70,1.81,18.40,0.312403,31,AMO,203015,1999,YF3
203217,2001,FX9,57400,1.93267467,0.330664246,3.4961563,291.9545663,184.4979545,218.1738814,1.2936,2.57,2.69,18.60,0.316226,54,AMO,203217,2001,FX9
203471,2002,AU4,57400,0.85549481,0.373555614,17.1849862,205.1824910,99.4726266,68.2710200,0.5359,1.18,0.79,19.30,0.088802,48,ATE,203471,2002,AU4
204131,2003,YL,57400,1.14635343,0.632519072,5.6598165,29.3946447,291.9877794,358.1229222,0.4213,1.87,1.23,19.90,0.051553,58,APO,204131,2003,YL
204232,2004,DG2,57400,1.24749666,0.563521908,17.3391993,343.3571403,329.2780182,80.6463495,0.5445,1.95,1.39,18.40,0.252703,55,APO,204232,2004,DG2
205378,2001,BJ16,57400,1.36321904,0.141450551,19.3587512,210.0136514,134.6041987,277.4867220,1.1704,1.56,1.59,18.60,0.172134,65,AMO,205378,2001,BJ16
205388,2001,DV8,57400,1.37337387,0.170839785,12.3674932,212.6977732,325.4217669,75.2900295,1.1387,1.61,1.61,20.60,0.166358,28,AMO,205388,2001,DV8
205744,2002,BK25,57400,2.29884283,0.747517130,11.9316928,103.8381300,156.2201391,338.4035572,0.5804,4.02,3.49,18.20,0.046165,25,APO,205744,2002,BK25
206359,2003,QM47,57400,1.79240558,0.303333091,33.1079269,303.0081862,149.1751693,343.6699707,1.2487,2.34,2.40,18.20,0.377015,48,AMO,206359,2003,QM47
206378,2003,RB,57400,1.78799319,0.439272868,6.7326388,43.8443279,317.2539926,48.1493730,1.0026,2.57,2.39,18.70,0.042967,170,APO,206378,2003,RB
206910,2004,NL8,57400,2.56528530,0.721184165,4.9744282,270.9882023,157.5858178,260.6269608,0.7152,4.42,4.11,17.10,0.027771,108,APO,206910,2004,NL8
207398,2006,AS2,57400,2.09363517,0.638947069,2.5932513,79.5360641,126.0034536,88.5747222,0.7559,3.43,3.03,20.40,0.010122,70,APO,207398,2006,AS2
207945,1991,JW,57400,1.03906521,0.118666347,8.7099446,301.8925389,53.8785626,354.4321636,0.9158,1.16,1.06,19.50,0.020691,70,APO,207945,1991,JW
207970,1996,BZ3,57400,2.64317335,0.524287809,3.3720038,278.1704536,178.3248336,240.8498418,1.2574,4.03,4.30,18.10,0.281421,44,AMO,207970,1996,BZ3
208023,1999,AQ10,57400,0.93387506,0.235679166,6.5005183,300.4692528,327.1643739,139.9295566,0.7138,1.15,0.90,20.40,0.005783,75,ATE,208023,1999,AQ10
208115,2000,CT101,57400,1.29942470,0.354684305,23.2946986,292.3719765,135.6002973,309.3440380,0.8385,1.76,1.48,20.70,0.012224,28,APO,208115,2000,CT101
208565,2002,CT11,57400,1.25808486,0.538458555,53.8618100,24.8613949,6.0734544,15.2860352,0.5807,1.94,1.41,17.10,0.398446,87,APO,208565,2002,CT11
208617,2002,EB3,57400,1.75857510,0.683739369,9.9225952,300.2550303,1.6044105,302.8299129,0.5562,2.96,2.33,17.70,0.071053,83,APO,208617,2002,EB3
209215,2003,WP25,57400,0.98893954,0.121094954,2.5620700,226.4123697,40.7702113,261.3757221,0.8692,1.11,0.98,24.20,0.021961,22,ATE,209215,2003,WP25
209924,2005,WS55,57400,2.02925082,0.453572773,23.7784030,203.2924629,283.6388144,125.4548551,1.1088,2.95,2.89,16.10,0.147884,133,AMO,209924,2005,WS55
210012,2006,KT1,57400,2.30945134,0.472996408,9.2581136,189.1756859,138.7152318,221.3442689,1.2171,3.40,3.51,16.70,0.204676,60,AMO,210012,2006,KT1
211871,2004,HO,57400,1.84623594,0.511303872,7.8755948,163.7405294,146.1438129,197.7720499,0.9022,2.79,2.51,18.80,0.061482,60,APO,211871,2004,HO
211914,2004,RM251,57400,2.61198407,0.598650753,19.3403917,110.1256449,350.3452783,224.3159008,1.0483,4.18,4.22,17.70,0.239391,41,AMO,211914,2004,RM251
212359,2006,EV52,57400,2.01523674,0.708322322,15.9628898,167.0958577,168.5255980,48.7762027,0.5878,3.44,2.86,16.70,0.257324,90,APO,212359,2006,EV52
212546,2006,SV19,57400,2.13274696,0.515306168,7.3538764,182.5752351,116.2307764,24.4680274,1.0337,3.23,3.11,17.70,0.016319,101,AMO,212546,2006,SV19
213053,1998,WT30,57400,1.81256055,0.337255647,0.5120964,126.6265442,36.0355252,302.3349499,1.2013,2.42,2.44,19.70,0.209574,30,AMO,213053,1998,WT30
213869,2003,SG170,57400,1.85971472,0.603513807,36.9807914,309.2489124,199.3095157,248.9203952,0.7374,2.98,2.54,17.70,0.129363,49,APO,213869,2003,SG170
214088,2004,JN13,57400,2.87745487,0.697285746,13.3032870,276.1930234,88.0977845,92.4287893,0.8710,4.88,4.88,15.30,0.130853,146,APO,214088,2004,JN13
214869,2007,PA8,57400,2.82428850,0.661397977,1.9841045,292.3476992,142.6274444,236.8336272,0.9563,4.69,4.75,16.40,0.024275,157,APO,214869,2007,PA8
215167,2000,EL26,57400,1.69017903,0.308779110,26.9711285,96.8150050,152.3686555,22.4629212,1.1683,2.21,2.20,18.60,0.371986,42,AMO,215167,2000,EL26
215188,2000,NM,57400,2.68939538,0.663246874,22.2936801,70.6738433,274.0422540,177.5610880,0.9057,4.47,4.41,15.40,0.129816,92,APO,215188,2000,NM
215442,2002,MQ3,57400,0.91360607,0.274255613,36.2842611,346.8877412,109.0833608,340.8306857,0.6630,1.16,0.87,18.20,0.133047,55,ATE,215442,2002,MQ3
215588,2003,HF2,57400,1.11354125,0.675390239,3.0563032,230.8811653,190.0140578,32.2874576,0.3615,1.87,1.18,19.40,0.003292,56,APO,215588,2003,HF2
215757,2004,FU64,57400,1.83762703,0.367173609,24.8761326,286.3918925,20.9180579,198.7377530,1.1629,2.51,2.49,17.70,0.340592,50,AMO,215757,2004,FU64
